,nom,num_rodal,actuacion,area_afectada,any_o_periodicitat,any_programat
666,SOLANELLES,10,Aprofitament de llenya per consum propi,7.97,1,2023
667,SOLANELLES,10,Aprofitament de llenya per consum propi,7.97,1,2024
668,SOLANELLES,10,Aprofitament de llenya per consum propi,7.97,1,2025
669,SOLANELLES,10,Aprofitament de llenya per consum propi,7.97,1,2026
670,SOLANELLES,10,Aprofitament de llenya per consum propi,7.97,1,2027
671,SOLANELLES,10,Aprofitament de llenya per consum propi,7.97,1,2028
672,SOLANELLES,10,Aprofitament de llenya per consum propi,7.97,1,2029
673,SOLANELLES,10,Aprofitament de llenya per consum propi,7.97,1,2030
674,SOLANELLES,10,Tallada de manteniment d'infraestructures i/o elements singulars,1.1,3,2022
675,SOLANELLES,10,Tallada de manteniment d'infraestructures i/o elements singulars,1.1,3,2025
676,SOLANELLES,10,Tallada de manteniment d'infraestructures i/o elements singulars,1.1,3,2028
677,SOLANELLES,11,Aprofitament de llenya per consum propi,21.26,1,2022
678,SOLANELLES,11,Aprofitament de llenya per consum propi,21.26,1,2023
679,SOLANELLES,11,Aprofitament de llenya per consum propi,21.26,1,2024
680,SOLANELLES,11,Aprofitament de llenya per consum propi,21.26,1,2025
681,SOLANELLES,11,Aprofitament de llenya per consum propi,21.26,1,2026
682,SOLANELLES,11,Aprofitament de llenya per consum propi,21.26,1,2027
683,SOLANELLES,11,Aprofitament de llenya per consum propi,21.26,1,2028
684,SOLANELLES,11,Aprofitament de llenya per consum propi,21.26,1,2029
685,SOLANELLES,11,Aprofitament de llenya per consum propi,21.26,1,2030
686,SOLANELLES,11,Tallada de manteniment d'infraestructures i/o elements singulars,2.4,5,2022
687,SOLANELLES,11,Tallada de manteniment d'infraestructures i/o elements singulars,2.4,5,2027
688,SOLANELLES,11,Tallada de selecció,21.26,2021,2021
689,SOLANELLES,12,Aclarida baixa,18.27,2021,2021
690,SOLANELLES,12,Aprofitament de llenya per consum propi,18.27,1,2022
691,SOLANELLES,12,Aprofitament de llenya per consum propi,18.27,1,2023
692,SOLANELLES,12,Aprofitament de llenya per consum propi,18.27,1,2024
693,SOLANELLES,12,Aprofitament de llenya per consum propi,18.27,1,2025
694,SOLANELLES,12,Aprofitament de llenya per consum propi,18.27,1,2026
695,SOLANELLES,12,Aprofitament de llenya per consum propi,18.27,1,2027
696,SOLANELLES,12,Aprofitament de llenya per consum propi,18.27,1,2028
697,SOLANELLES,12,Aprofitament de llenya per consum propi,18.27,1,2029
698,SOLANELLES,12,Aprofitament de llenya per consum propi,18.27,1,2030
699,SOLANELLES,12,Tallada de manteniment d'infraestructures i/o elements singulars,2.1,5,2022
700,SOLANELLES,12,Tallada de manteniment d'infraestructures i/o elements singulars,2.1,5,2027
701,SOLANELLES,13,Aprofitament de llenya per consum propi,19.5,1,2022
702,SOLANELLES,13,Aprofitament de llenya per consum propi,19.5,1,2023
703,SOLANELLES,13,Aprofitament de llenya per consum propi,19.5,1,2024
704,SOLANELLES,13,Aprofitament de llenya per consum propi,19.5,1,2025
705,SOLANELLES,13,Aprofitament de llenya per consum propi,19.5,1,2026
706,SOLANELLES,13,Aprofitament de llenya per consum propi,19.5,1,2027
707,SOLANELLES,13,Aprofitament de llenya per consum propi,19.5,1,2028
708,SOLANELLES,13,Aprofitament de llenya per consum propi,19.5,1,2029
709,SOLANELLES,13,Aprofitament de llenya per consum propi,19.5,1,2030
710,SOLANELLES,13,Tallada de manteniment d'infraestructures i/o elements singulars,2.0,5,2022
711,SOLANELLES,13,Tallada de manteniment d'infraestructures i/o elements singulars,2.0,5,2027
712,SOLANELLES,13,Tallada de selecció,19.5,2021,2021
713,SOLANELLES,14,Aprofitament de llenya per consum propi,11.99,1,2022
714,SOLANELLES,14,Aprofitament de llenya per consum propi,11.99,1,2023
715,SOLANELLES,14,Aprofitament de llenya per consum propi,11.99,1,2024
716,SOLANELLES,14,Aprofitament de llenya per consum propi,11.99,1,2025
717,SOLANELLES,14,Aprofitament de llenya per consum propi,11.99,1,2026
718,SOLANELLES,14,Aprofitament de llenya per consum propi,11.99,1,2027
719,SOLANELLES,14,Aprofitament de llenya per consum propi,11.99,1,2028
720,SOLANELLES,14,Aprofitament de llenya per consum propi,11.99,1,2029
721,SOLANELLES,14,Aprofitament de llenya per consum propi,11.99,1,2030
722,SOLANELLES,14,Tallada de manteniment d'infraestructures i/o elements singulars,2.1,5,2022
723,SOLANELLES,14,Tallada de manteniment d'infraestructures i/o elements singulars,2.1,5,2027
724,SOLANELLES,14,Tallada de selecció,11.99,2026,2026
725,SOLANELLES,15,Aprofitament de llenya per consum propi,12.99,1,2022
726,SOLANELLES,15,Aprofitament de llenya per consum propi,12.99,1,2023
727,SOLANELLES,15,Aprofitament de llenya per consum propi,12.99,1,2024
728,SOLANELLES,15,Aprofitament de llenya per consum propi,12.99,1,2025
729,SOLANELLES,15,Aprofitament de llenya per consum propi,12.99,1,2026
730,SOLANELLES,15,Aprofitament de llenya per consum propi,12.99,1,2027
731,SOLANELLES,15,Aprofitament de llenya per consum propi,12.99,1,2028
732,SOLANELLES,15,Aprofitament de llenya per consum propi,12.99,1,2029
733,SOLANELLES,15,Aprofitament de llenya per consum propi,12.99,1,2030
734,SOLANELLES,15,Tallada de manteniment d'infraestructures i/o elements singulars,1.7,5,2022
735,SOLANELLES,15,Tallada de manteniment d'infraestructures i/o elements singulars,1.7,5,2027
736,SOLANELLES,16,Aprofitament de llenya per consum propi,13.16,1,2022
737,SOLANELLES,16,Aprofitament de llenya per consum propi,13.16,1,2023
738,SOLANELLES,16,Aprofitament de llenya per consum propi,13.16,1,2024
739,SOLANELLES,16,Aprofitament de llenya per consum propi,13.16,1,2025
740,SOLANELLES,16,Aprofitament de llenya per consum propi,13.16,1,2026
741,SOLANELLES,16,Aprofitament de llenya per consum propi,13.16,1,2027
742,SOLANELLES,16,Aprofitament de llenya per consum propi,13.16,1,2028
743,SOLANELLES,16,Aprofitament de llenya per consum propi,13.16,1,2029
744,SOLANELLES,16,Aprofitament de llenya per consum propi,13.16,1,2030
745,SOLANELLES,16,Tallada de manteniment d'infraestructures i/o elements singulars,2.3,5,2022
746,SOLANELLES,16,Tallada de manteniment d'infraestructures i/o elements singulars,2.3,5,2027
747,SOLANELLES,16,Tallada de selecció,13.16,2027,2027
748,SOLANELLES,17,Aprofitament de llenya per consum propi,24.16,1,2022
749,SOLANELLES,17,Aprofitament de llenya per consum propi,24.16,1,2023
750,SOLANELLES,17,Aprofitament de llenya per consum propi,24.16,1,2024
751,SOLANELLES,17,Aprofitament de llenya per consum propi,24.16,1,2025
752,SOLANELLES,17,Aprofitament de llenya per consum propi,24.16,1,2026
753,SOLANELLES,17,Aprofitament de llenya per consum propi,24.16,1,2027
754,SOLANELLES,17,Aprofitament de llenya per consum propi,24.16,1,2028
755,SOLANELLES,17,Aprofitament de llenya per consum propi,24.16,1,2029
756,SOLANELLES,17,Aprofitament de llenya per consum propi,24.16,1,2030
757,SOLANELLES,17,Tallada de manteniment d'infraestructures i/o elements singulars,3.1,5,2022
758,SOLANELLES,17,Tallada de manteniment d'infraestructures i/o elements singulars,3.1,5,2027
759,SOLANELLES,18,Aclarida baixa,15.93,2021,2021
760,SOLANELLES,18,Aprofitament de llenya per consum propi,15.93,1,2022
761,SOLANELLES,18,Aprofitament de llenya per consum propi,15.93,1,2023
762,SOLANELLES,18,Aprofitament de llenya per consum propi,15.93,1,2024
763,SOLANELLES,18,Aprofitament de llenya per consum propi,15.93,1,2025
764,SOLANELLES,18,Aprofitament de llenya per consum propi,15.93,1,2026
765,SOLANELLES,18,Aprofitament de llenya per consum propi,15.93,1,2027
766,SOLANELLES,18,Aprofitament de llenya per consum propi,15.93,1,2028
767,SOLANELLES,18,Aprofitament de llenya per consum propi,15.93,1,2029
768,SOLANELLES,18,Aprofitament de llenya per consum propi,15.93,1,2030
769,SOLANELLES,18,Tallada de manteniment d'infraestructures i/o elements singulars,1.2,5,2022
770,SOLANELLES,18,Tallada de manteniment d'infraestructures i/o elements singulars,1.2,5,2027
771,SOLANELLES,19,Aprofitament de llenya per consum propi,11.2,1,2022
772,SOLANELLES,19,Aprofitament de llenya per consum propi,11.2,1,2023
773,SOLANELLES,19,Aprofitament de llenya per consum propi,11.2,1,2024
774,SOLANELLES,19,Aprofitament de llenya per consum propi,11.2,1,2025
775,SOLANELLES,19,Aprofitament de llenya per consum propi,11.2,1,2026
776,SOLANELLES,19,Aprofitament de llenya per consum propi,11.2,1,2027
777,SOLANELLES,19,Aprofitament de llenya per consum propi,11.2,1,2028
778,SOLANELLES,19,Aprofitament de llenya per consum propi,11.2,1,2029
779,SOLANELLES,19,Aprofitament de llenya per consum propi,11.2,1,2030
780,SOLANELLES,19,Tallada de manteniment d'infraestructures i/o elements singulars,1.8,5,2022
781,SOLANELLES,19,Tallada de manteniment d'infraestructures i/o elements singulars,1.8,5,2027
782,SOLANELLES,19,Tallada de selecció,11.2,2022,2022
783,SOLANELLES,2,Aclarida baixa,11.94,2024,2024
784,SOLANELLES,2,Aprofitament de llenya per consum propi,11.94,1,2022
785,SOLANELLES,2,Aprofitament de llenya per consum propi,11.94,1,2023
786,SOLANELLES,2,Aprofitament de llenya per consum propi,11.94,1,2024
787,SOLANELLES,2,Aprofitament de llenya per consum propi,11.94,1,2025
788,SOLANELLES,2,Aprofitament de llenya per consum propi,11.94,1,2026
789,SOLANELLES,2,Aprofitament de llenya per consum propi,11.94,1,2027
790,SOLANELLES,2,Aprofitament de llenya per consum propi,11.94,1,2028
791,SOLANELLES,2,Aprofitament de llenya per consum propi,11.94,1,2029
792,SOLANELLES,2,Aprofitament de llenya per consum propi,11.94,1,2030
793,SOLANELLES,2,Tallada de manteniment d'infraestructures i/o elements singulars,2.5,5,2022
794,SOLANELLES,2,Tallada de manteniment d'infraestructures i/o elements singulars,2.5,5,2027
795,SOLANELLES,20,Aprofitament de llenya per consum propi,4.57,1,2022
796,SOLANELLES,20,Aprofitament de llenya per consum propi,4.57,1,2023
797,SOLANELLES,20,Aprofitament de llenya per consum propi,4.57,1,2024
798,SOLANELLES,20,Aprofitament de llenya per consum propi,4.57,1,2025
799,SOLANELLES,20,Aprofitament de llenya per consum propi,4.57,1,2026
800,SOLANELLES,20,Aprofitament de llenya per consum propi,4.57,1,2027
801,SOLANELLES,20,Aprofitament de llenya per consum propi,4.57,1,2028
802,SOLANELLES,20,Aprofitament de llenya per consum propi,4.57,1,2029
803,SOLANELLES,20,Aprofitament de llenya per consum propi,4.57,1,2030
804,SOLANELLES,20,Tallada de manteniment d'infraestructures i/o elements singulars,0.8,5,2022
805,SOLANELLES,20,Tallada de manteniment d'infraestructures i/o elements singulars,0.8,5,2027
806,SOLANELLES,20,Tallada de selecció,4.57,2027,2027
807,SOLANELLES,3,Aprofitament de llenya per consum propi,12.19,3,2022
808,SOLANELLES,3,Aprofitament de llenya per consum propi,12.19,3,2025
809,SOLANELLES,3,Aprofitament de llenya per consum propi,12.19,3,2028
810,SOLANELLES,3,Tallada de manteniment d'infraestructures i/o elements singulars,1.5,5,2022
811,SOLANELLES,3,Tallada de manteniment d'infraestructures i/o elements singulars,1.5,5,2027
812,SOLANELLES,4,Aprofitament de llenya per consum propi,28.42,1,2022
813,SOLANELLES,4,Aprofitament de llenya per consum propi,28.42,1,2023
814,SOLANELLES,4,Aprofitament de llenya per consum propi,28.42,1,2024
815,SOLANELLES,4,Aprofitament de llenya per consum propi,28.42,1,2025
816,SOLANELLES,4,Aprofitament de llenya per consum propi,28.42,1,2026
817,SOLANELLES,4,Aprofitament de llenya per consum propi,28.42,1,2027
818,SOLANELLES,4,Aprofitament de llenya per consum propi,28.42,1,2028
819,SOLANELLES,4,Aprofitament de llenya per consum propi,28.42,1,2029
820,SOLANELLES,4,Aprofitament de llenya per consum propi,28.42,1,2030
821,SOLANELLES,4,Tallada de manteniment d'infraestructures i/o elements singulars,1.7,5,2022
822,SOLANELLES,4,Tallada de manteniment d'infraestructures i/o elements singulars,1.7,5,2027
823,SOLANELLES,4,Tallada de selecció,28.42,2021,2021
824,SOLANELLES,5,Aclarida baixa,8.87,2024,2024
825,SOLANELLES,5,Aprofitament de llenya per consum propi,8.87,1,2022
826,SOLANELLES,5,Aprofitament de llenya per consum propi,8.87,1,2023
827,SOLANELLES,5,Aprofitament de llenya per consum propi,8.87,1,2024
828,SOLANELLES,5,Aprofitament de llenya per consum propi,8.87,1,2025
829,SOLANELLES,5,Aprofitament de llenya per consum propi,8.87,1,2026
830,SOLANELLES,5,Aprofitament de llenya per consum propi,8.87,1,2027
831,SOLANELLES,5,Aprofitament de llenya per consum propi,8.87,1,2028
832,SOLANELLES,5,Aprofitament de llenya per consum propi,8.87,1,2029
833,SOLANELLES,5,Aprofitament de llenya per consum propi,8.87,1,2030
834,SOLANELLES,5,Tallada de manteniment d'infraestructures i/o elements singulars,1.2,5,2022
835,SOLANELLES,5,Tallada de manteniment d'infraestructures i/o elements singulars,1.2,5,2027
836,SOLANELLES,6,Aclarida baixa,20.34,2022,2022
837,SOLANELLES,6,Aprofitament de llenya per consum propi,20.34,1,2022
838,SOLANELLES,6,Aprofitament de llenya per consum propi,20.34,1,2023
839,SOLANELLES,6,Aprofitament de llenya per consum propi,20.34,1,2024
840,SOLANELLES,6,Aprofitament de llenya per consum propi,20.34,1,2025
841,SOLANELLES,6,Aprofitament de llenya per consum propi,20.34,1,2026
842,SOLANELLES,6,Aprofitament de llenya per consum propi,20.34,1,2027
843,SOLANELLES,6,Aprofitament de llenya per consum propi,20.34,1,2028
844,SOLANELLES,6,Aprofitament de llenya per consum propi,20.34,1,2029
845,SOLANELLES,6,Aprofitament de llenya per consum propi,20.34,1,2030
846,SOLANELLES,6,Tallada de manteniment d'infraestructures i/o elements singulars,2.5,5,2022
847,SOLANELLES,6,Tallada de manteniment d'infraestructures i/o elements singulars,2.5,5,2027
848,SOLANELLES,7,Aclarida baixa,15.77,2023,2023
849,SOLANELLES,7,Tallada de manteniment d'infraestructures i/o elements singulars,1.5,5,2022
850,SOLANELLES,7,Tallada de manteniment d'infraestructures i/o elements singulars,1.5,5,2027
851,SOLANELLES,8,Aprofitament de llenya per consum propi,11.99,1,2022
852,SOLANELLES,8,Aprofitament de llenya per consum propi,11.99,1,2023
853,SOLANELLES,8,Aprofitament de llenya per consum propi,11.99,1,2024
854,SOLANELLES,8,Aprofitament de llenya per consum propi,11.99,1,2025
855,SOLANELLES,8,Aprofitament de llenya per consum propi,11.99,1,2026
856,SOLANELLES,8,Aprofitament de llenya per consum propi,11.99,1,2027
857,SOLANELLES,8,Aprofitament de llenya per consum propi,11.99,1,2028
858,SOLANELLES,8,Aprofitament de llenya per consum propi,11.99,1,2029
859,SOLANELLES,8,Aprofitament de llenya per consum propi,11.99,1,2030
860,SOLANELLES,8,Tallada de manteniment d'infraestructures i/o elements singulars,0.9,5,2022
861,SOLANELLES,8,Tallada de manteniment d'infraestructures i/o elements singulars,0.9,5,2027
862,SOLANELLES,8,Tallada de selecció,11.99,2025,2025
863,SOLANELLES,9,Aclarida baixa,10.52,2020,2020
864,SOLANELLES,9,Aprofitament de llenya per consum propi,10.52,1,2022
865,SOLANELLES,9,Aprofitament de llenya per consum propi,10.52,1,2023
866,SOLANELLES,9,Aprofitament de llenya per consum propi,10.52,1,2024
867,SOLANELLES,9,Aprofitament de llenya per consum propi,10.52,1,2025
868,SOLANELLES,9,Aprofitament de llenya per consum propi,10.52,1,2026
869,SOLANELLES,9,Aprofitament de llenya per consum propi,10.52,1,2027
870,SOLANELLES,9,Aprofitament de llenya per consum propi,10.52,1,2028
871,SOLANELLES,9,Aprofitament de llenya per consum propi,10.52,1,2029
872,SOLANELLES,9,Aprofitament de llenya per consum propi,10.52,1,2030
873,SOLANELLES,9,Tallada de manteniment d'infraestructures i/o elements singulars,1.5,5,2022
874,SOLANELLES,9,Tallada de manteniment d'infraestructures i/o elements singulars,1.5,5,2027
