,nom,num_rodal,actuacion,area_afectada,any_o_periodicitat,any_programat
661,SOLANELLES,14,Aprofitament de llenya per consum propi,11.99,1,2022
662,SOLANELLES,14,Aprofitament de llenya per consum propi,11.99,1,2023
663,SOLANELLES,14,Aprofitament de llenya per consum propi,11.99,1,2024
664,SOLANELLES,14,Aprofitament de llenya per consum propi,11.99,1,2025
665,SOLANELLES,14,Aprofitament de llenya per consum propi,11.99,1,2026
666,SOLANELLES,14,Aprofitament de llenya per consum propi,11.99,1,2027
667,SOLANELLES,14,Aprofitament de llenya per consum propi,11.99,1,2028
668,SOLANELLES,14,Aprofitament de llenya per consum propi,11.99,1,2029
669,SOLANELLES,14,Aprofitament de llenya per consum propi,11.99,1,2030
670,SOLANELLES,14,Tallada de manteniment d'infraestructures i/o elements singulars,2.1,5,2022
671,SOLANELLES,14,Tallada de manteniment d'infraestructures i/o elements singulars,2.1,5,2027
672,SOLANELLES,14,Tallada de selecció,11.99,2026,2026
673,SOLANELLES,15,Aprofitament de llenya per consum propi,12.99,1,2022
674,SOLANELLES,15,Aprofitament de llenya per consum propi,12.99,1,2023
675,SOLANELLES,15,Aprofitament de llenya per consum propi,12.99,1,2024
676,SOLANELLES,15,Aprofitament de llenya per consum propi,12.99,1,2025
677,SOLANELLES,15,Aprofitament de llenya per consum propi,12.99,1,2026
678,SOLANELLES,15,Aprofitament de llenya per consum propi,12.99,1,2027
679,SOLANELLES,15,Aprofitament de llenya per consum propi,12.99,1,2028
680,SOLANELLES,15,Aprofitament de llenya per consum propi,12.99,1,2029
681,SOLANELLES,15,Aprofitament de llenya per consum propi,12.99,1,2030
682,SOLANELLES,15,Tallada de manteniment d'infraestructures i/o elements singulars,1.7,5,2022
683,SOLANELLES,15,Tallada de manteniment d'infraestructures i/o elements singulars,1.7,5,2027
684,SOLANELLES,16,Aprofitament de llenya per consum propi,13.16,1,2022
685,SOLANELLES,16,Aprofitament de llenya per consum propi,13.16,1,2023
686,SOLANELLES,16,Aprofitament de llenya per consum propi,13.16,1,2024
687,SOLANELLES,16,Aprofitament de llenya per consum propi,13.16,1,2025
688,SOLANELLES,16,Aprofitament de llenya per consum propi,13.16,1,2026
689,SOLANELLES,16,Aprofitament de llenya per consum propi,13.16,1,2027
690,SOLANELLES,16,Aprofitament de llenya per consum propi,13.16,1,2028
691,SOLANELLES,16,Aprofitament de llenya per consum propi,13.16,1,2029
692,SOLANELLES,16,Aprofitament de llenya per consum propi,13.16,1,2030
693,SOLANELLES,16,Tallada de manteniment d'infraestructures i/o elements singulars,2.3,5,2022
694,SOLANELLES,16,Tallada de manteniment d'infraestructures i/o elements singulars,2.3,5,2027
695,SOLANELLES,16,Tallada de selecció,13.16,2027,2027
696,SOLANELLES,17,Aprofitament de llenya per consum propi,24.16,1,2022
697,SOLANELLES,17,Aprofitament de llenya per consum propi,24.16,1,2023
698,SOLANELLES,17,Aprofitament de llenya per consum propi,24.16,1,2024
699,SOLANELLES,17,Aprofitament de llenya per consum propi,24.16,1,2025
700,SOLANELLES,17,Aprofitament de llenya per consum propi,24.16,1,2026
701,SOLANELLES,17,Aprofitament de llenya per consum propi,24.16,1,2027
702,SOLANELLES,17,Aprofitament de llenya per consum propi,24.16,1,2028
703,SOLANELLES,17,Aprofitament de llenya per consum propi,24.16,1,2029
704,SOLANELLES,17,Aprofitament de llenya per consum propi,24.16,1,2030
705,SOLANELLES,17,Tallada de manteniment d'infraestructures i/o elements singulars,3.1,5,2022
706,SOLANELLES,17,Tallada de manteniment d'infraestructures i/o elements singulars,3.1,5,2027
707,SOLANELLES,18,Aclarida baixa,15.93,2021,2021
708,SOLANELLES,18,Aprofitament de llenya per consum propi,15.93,1,2022
709,SOLANELLES,18,Aprofitament de llenya per consum propi,15.93,1,2023
710,SOLANELLES,18,Aprofitament de llenya per consum propi,15.93,1,2024
711,SOLANELLES,18,Aprofitament de llenya per consum propi,15.93,1,2025
712,SOLANELLES,18,Aprofitament de llenya per consum propi,15.93,1,2026
713,SOLANELLES,18,Aprofitament de llenya per consum propi,15.93,1,2027
714,SOLANELLES,18,Aprofitament de llenya per consum propi,15.93,1,2028
715,SOLANELLES,18,Aprofitament de llenya per consum propi,15.93,1,2029
716,SOLANELLES,18,Aprofitament de llenya per consum propi,15.93,1,2030
717,SOLANELLES,18,Tallada de manteniment d'infraestructures i/o elements singulars,1.2,5,2022
718,SOLANELLES,18,Tallada de manteniment d'infraestructures i/o elements singulars,1.2,5,2027
719,SOLANELLES,19,Aprofitament de llenya per consum propi,11.2,1,2022
720,SOLANELLES,19,Aprofitament de llenya per consum propi,11.2,1,2023
721,SOLANELLES,19,Aprofitament de llenya per consum propi,11.2,1,2024
722,SOLANELLES,19,Aprofitament de llenya per consum propi,11.2,1,2025
723,SOLANELLES,19,Aprofitament de llenya per consum propi,11.2,1,2026
724,SOLANELLES,19,Aprofitament de llenya per consum propi,11.2,1,2027
725,SOLANELLES,19,Aprofitament de llenya per consum propi,11.2,1,2028
726,SOLANELLES,19,Aprofitament de llenya per consum propi,11.2,1,2029
727,SOLANELLES,19,Aprofitament de llenya per consum propi,11.2,1,2030
728,SOLANELLES,19,Tallada de manteniment d'infraestructures i/o elements singulars,1.8,5,2022
729,SOLANELLES,19,Tallada de manteniment d'infraestructures i/o elements singulars,1.8,5,2027
730,SOLANELLES,19,Tallada de selecció,11.2,2022,2022
731,SOLANELLES,2,Aclarida baixa,11.94,2024,2024
732,SOLANELLES,2,Aprofitament de llenya per consum propi,11.94,1,2022
733,SOLANELLES,2,Aprofitament de llenya per consum propi,11.94,1,2023
734,SOLANELLES,2,Aprofitament de llenya per consum propi,11.94,1,2024
735,SOLANELLES,2,Aprofitament de llenya per consum propi,11.94,1,2025
736,SOLANELLES,2,Aprofitament de llenya per consum propi,11.94,1,2026
737,SOLANELLES,2,Aprofitament de llenya per consum propi,11.94,1,2027
738,SOLANELLES,2,Aprofitament de llenya per consum propi,11.94,1,2028
739,SOLANELLES,2,Aprofitament de llenya per consum propi,11.94,1,2029
740,SOLANELLES,2,Aprofitament de llenya per consum propi,11.94,1,2030
741,SOLANELLES,2,Tallada de manteniment d'infraestructures i/o elements singulars,2.5,5,2022
742,SOLANELLES,2,Tallada de manteniment d'infraestructures i/o elements singulars,2.5,5,2027
743,SOLANELLES,20,Aprofitament de llenya per consum propi,4.57,1,2022
744,SOLANELLES,20,Aprofitament de llenya per consum propi,4.57,1,2023
745,SOLANELLES,20,Aprofitament de llenya per consum propi,4.57,1,2024
746,SOLANELLES,20,Aprofitament de llenya per consum propi,4.57,1,2025
747,SOLANELLES,20,Aprofitament de llenya per consum propi,4.57,1,2026
748,SOLANELLES,20,Aprofitament de llenya per consum propi,4.57,1,2027
749,SOLANELLES,20,Aprofitament de llenya per consum propi,4.57,1,2028
750,SOLANELLES,20,Aprofitament de llenya per consum propi,4.57,1,2029
751,SOLANELLES,20,Aprofitament de llenya per consum propi,4.57,1,2030
752,SOLANELLES,20,Tallada de manteniment d'infraestructures i/o elements singulars,0.8,5,2022
753,SOLANELLES,20,Tallada de manteniment d'infraestructures i/o elements singulars,0.8,5,2027
754,SOLANELLES,20,Tallada de selecció,4.57,2027,2027
755,SOLANELLES,3,Aprofitament de llenya per consum propi,12.19,3,2022
756,SOLANELLES,3,Aprofitament de llenya per consum propi,12.19,3,2025
757,SOLANELLES,3,Aprofitament de llenya per consum propi,12.19,3,2028
758,SOLANELLES,3,Tallada de manteniment d'infraestructures i/o elements singulars,1.5,5,2022
759,SOLANELLES,3,Tallada de manteniment d'infraestructures i/o elements singulars,1.5,5,2027
760,SOLANELLES,4,Aprofitament de llenya per consum propi,28.42,1,2022
761,SOLANELLES,4,Aprofitament de llenya per consum propi,28.42,1,2023
762,SOLANELLES,4,Aprofitament de llenya per consum propi,28.42,1,2024
763,SOLANELLES,4,Aprofitament de llenya per consum propi,28.42,1,2025
764,SOLANELLES,4,Aprofitament de llenya per consum propi,28.42,1,2026
765,SOLANELLES,4,Aprofitament de llenya per consum propi,28.42,1,2027
766,SOLANELLES,4,Aprofitament de llenya per consum propi,28.42,1,2028
767,SOLANELLES,4,Aprofitament de llenya per consum propi,28.42,1,2029
768,SOLANELLES,4,Aprofitament de llenya per consum propi,28.42,1,2030
769,SOLANELLES,4,Tallada de manteniment d'infraestructures i/o elements singulars,1.7,5,2022
770,SOLANELLES,4,Tallada de manteniment d'infraestructures i/o elements singulars,1.7,5,2027
771,SOLANELLES,4,Tallada de selecció,28.42,2021,2021
772,SOLANELLES,5,Aclarida baixa,8.87,2024,2024
773,SOLANELLES,5,Aprofitament de llenya per consum propi,8.87,1,2022
774,SOLANELLES,5,Aprofitament de llenya per consum propi,8.87,1,2023
775,SOLANELLES,5,Aprofitament de llenya per consum propi,8.87,1,2024
776,SOLANELLES,5,Aprofitament de llenya per consum propi,8.87,1,2025
777,SOLANELLES,5,Aprofitament de llenya per consum propi,8.87,1,2026
778,SOLANELLES,5,Aprofitament de llenya per consum propi,8.87,1,2027
779,SOLANELLES,5,Aprofitament de llenya per consum propi,8.87,1,2028
780,SOLANELLES,5,Aprofitament de llenya per consum propi,8.87,1,2029
781,SOLANELLES,5,Aprofitament de llenya per consum propi,8.87,1,2030
782,SOLANELLES,5,Tallada de manteniment d'infraestructures i/o elements singulars,1.2,5,2022
783,SOLANELLES,5,Tallada de manteniment d'infraestructures i/o elements singulars,1.2,5,2027
784,SOLANELLES,6,Aclarida baixa,20.34,2022,2022
785,SOLANELLES,6,Aprofitament de llenya per consum propi,20.34,1,2022
786,SOLANELLES,6,Aprofitament de llenya per consum propi,20.34,1,2023
787,SOLANELLES,6,Aprofitament de llenya per consum propi,20.34,1,2024
788,SOLANELLES,6,Aprofitament de llenya per consum propi,20.34,1,2025
789,SOLANELLES,6,Aprofitament de llenya per consum propi,20.34,1,2026
790,SOLANELLES,6,Aprofitament de llenya per consum propi,20.34,1,2027
791,SOLANELLES,6,Aprofitament de llenya per consum propi,20.34,1,2028
792,SOLANELLES,6,Aprofitament de llenya per consum propi,20.34,1,2029
793,SOLANELLES,6,Aprofitament de llenya per consum propi,20.34,1,2030
794,SOLANELLES,6,Tallada de manteniment d'infraestructures i/o elements singulars,2.5,5,2022
795,SOLANELLES,6,Tallada de manteniment d'infraestructures i/o elements singulars,2.5,5,2027
796,SOLANELLES,7,Aclarida baixa,15.77,2023,2023
797,SOLANELLES,7,Tallada de manteniment d'infraestructures i/o elements singulars,1.5,5,2022
798,SOLANELLES,7,Tallada de manteniment d'infraestructures i/o elements singulars,1.5,5,2027
799,SOLANELLES,8,Aprofitament de llenya per consum propi,11.99,1,2022
800,SOLANELLES,8,Aprofitament de llenya per consum propi,11.99,1,2023
801,SOLANELLES,8,Aprofitament de llenya per consum propi,11.99,1,2024
802,SOLANELLES,8,Aprofitament de llenya per consum propi,11.99,1,2025
803,SOLANELLES,8,Aprofitament de llenya per consum propi,11.99,1,2026
804,SOLANELLES,8,Aprofitament de llenya per consum propi,11.99,1,2027
805,SOLANELLES,8,Aprofitament de llenya per consum propi,11.99,1,2028
806,SOLANELLES,8,Aprofitament de llenya per consum propi,11.99,1,2029
807,SOLANELLES,8,Aprofitament de llenya per consum propi,11.99,1,2030
808,SOLANELLES,8,Tallada de manteniment d'infraestructures i/o elements singulars,0.9,5,2022
809,SOLANELLES,8,Tallada de manteniment d'infraestructures i/o elements singulars,0.9,5,2027
810,SOLANELLES,8,Tallada de selecció,11.99,2025,2025
811,SOLANELLES,9,Aclarida baixa,10.52,2020,2020
812,SOLANELLES,9,Aprofitament de llenya per consum propi,10.52,1,2022
813,SOLANELLES,9,Aprofitament de llenya per consum propi,10.52,1,2023
814,SOLANELLES,9,Aprofitament de llenya per consum propi,10.52,1,2024
815,SOLANELLES,9,Aprofitament de llenya per consum propi,10.52,1,2025
816,SOLANELLES,9,Aprofitament de llenya per consum propi,10.52,1,2026
817,SOLANELLES,9,Aprofitament de llenya per consum propi,10.52,1,2027
818,SOLANELLES,9,Aprofitament de llenya per consum propi,10.52,1,2028
819,SOLANELLES,9,Aprofitament de llenya per consum propi,10.52,1,2029
820,SOLANELLES,9,Aprofitament de llenya per consum propi,10.52,1,2030
821,SOLANELLES,9,Tallada de manteniment d'infraestructures i/o elements singulars,1.5,5,2022
822,SOLANELLES,9,Tallada de manteniment d'infraestructures i/o elements singulars,1.5,5,2027
